"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @clevelandgreens: #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Please RT",FALSE,0,NA,2015-05-05 17:51:18,FALSE,NA,"595646969269321728",NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","StymieWizard330",1,TRUE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 17:51:14,FALSE,NA,"595646952798330881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brian_nov",611,TRUE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 17:51:07,FALSE,NA,"595646922880344065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elinanordstrm",611,TRUE,FALSE,NA,NA
"RT @ShellyAsquith: Hundreds outside the U.S. Embassy in London remembering Freddie Gray &amp; protesting police violence. #BaltimoreUprising ht…",FALSE,0,NA,2015-05-05 17:51:03,FALSE,NA,"595646905650151424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zhanejoy_",16,TRUE,FALSE,NA,NA
"RT @ThePatriot143: Only in America #Baltimore #BaltimoreUprising #BaltimoreRiots #BlackOnBlackPolicies http://t.co/0cQO87SyaE",FALSE,0,NA,2015-05-05 17:50:59,FALSE,NA,"595646890756198400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oregonbigfoot",384,TRUE,FALSE,NA,NA
"RT @bigfreaknasty00: @FoxNews @CNN @infowars @RealAlexJones @Rambobiggs @selinasorrels @msnbc my 12yo son wrote this #BaltimoreUprising htt…",FALSE,0,NA,2015-05-05 17:50:52,FALSE,NA,"595646858179047424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","selinasorrels",5,TRUE,FALSE,NA,NA
"RT @POPSspotSports: ""White Silence Kills"" #FreddieGray #BaltimoreUprising http://t.co/DV1cUNF3uk",FALSE,0,NA,2015-05-05 17:50:24,FALSE,NA,"595646741896142850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SvahaIgnite",23,TRUE,FALSE,NA,NA
"RT @deray: Watch the @BaltimorePolice assault this peaceful protestor last night. He left on a stretcher. #BaltimoreUprising http://t.co/6b…",FALSE,0,NA,2015-05-05 17:50:21,FALSE,NA,"595646729648795648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shubblington",13888,TRUE,FALSE,NA,NA
"RT @POPSspotSports: ""White Silence Kills"" #FreddieGray #BaltimoreUprising http://t.co/DV1cUNF3uk",FALSE,0,NA,2015-05-05 17:50:20,FALSE,NA,"595646723634114562",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kamm341",23,TRUE,FALSE,NA,NA
"@RobboLaw thanks brother, GREAT JOB! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> #BaltimoreUprising #BlackOnblackCrime",FALSE,0,"RobboLaw",2015-05-05 17:50:16,FALSE,"595625497582817281","595646708803047424","31251709","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hariri_1987",0,FALSE,FALSE,NA,NA
"""Barack Obama: the biggest Uncle Tom in the history of the west"" #BaltimoreUprising #blacklivesmatter",FALSE,0,NA,2015-05-05 17:50:00,FALSE,NA,"595646640406528001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SYFUCollective",0,FALSE,FALSE,NA,NA
"RT @ShellyAsquith: Hundreds outside the U.S. Embassy in London remembering Freddie Gray &amp; protesting police violence. #BaltimoreUprising ht…",FALSE,0,NA,2015-05-05 17:49:52,FALSE,NA,"595646605648355330",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","itsciela",16,TRUE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/kuuXrpB8sP Movement #Baltimore",FALSE,0,NA,2015-05-05 17:49:48,FALSE,NA,"595646590515281920",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","pajamaheads",0,FALSE,FALSE,NA,NA
"RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:49:48,FALSE,NA,"595646589433212929",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","quotecalendars",0,FALSE,FALSE,NA,NA
"#Baltimore Anti-Profiling: #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/6HZ4sTOeha",FALSE,0,NA,2015-05-05 17:49:47,FALSE,NA,"595646588145524736",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","pay4followback",0,FALSE,FALSE,NA,NA
"RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter RT",FALSE,0,NA,2015-05-05 17:49:47,FALSE,NA,"595646585964535809",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","team4h2o",0,FALSE,FALSE,NA,NA
"Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Please RT #Baltimore",FALSE,0,NA,2015-05-05 17:49:47,FALSE,NA,"595646584911732737",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","dailyweeklypost",0,FALSE,FALSE,NA,NA
"Spread #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/Cpc106Zi9P",FALSE,0,NA,2015-05-05 17:49:45,FALSE,NA,"595646579085815809",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","blogging4h2o",0,FALSE,FALSE,NA,NA
"Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/Ttdmk6FfpS",FALSE,0,NA,2015-05-05 17:49:44,FALSE,NA,"595646574274961410",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","style4charities",0,FALSE,FALSE,NA,NA
"#Baltimore Anti-Profiling: #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/ltT3YIY6tR",FALSE,0,NA,2015-05-05 17:49:44,FALSE,NA,"595646572165201920",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","GetAutoTweet",0,FALSE,FALSE,NA,NA
"* ##BaltimoreRiots #BaltimoreUprising #BlackLivesMatter *",FALSE,0,NA,2015-05-05 17:49:43,FALSE,NA,"595646568944009217",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","Green4Solar",0,FALSE,FALSE,NA,NA
"#Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:49:43,FALSE,NA,"595646567958376449",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","waterlovers4h2o",0,FALSE,FALSE,NA,NA
"RT Spread #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/CEDfcKjbHH",FALSE,0,NA,2015-05-05 17:49:42,FALSE,NA,"595646565362073600",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","getsocialpro",0,FALSE,FALSE,NA,NA
"* #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter *",FALSE,0,NA,2015-05-05 17:49:42,FALSE,NA,"595646564292501504",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","facebookautomat",0,FALSE,FALSE,NA,NA
"RT #Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter RT",FALSE,0,NA,2015-05-05 17:49:41,FALSE,NA,"595646563248164866",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","free4followers",0,FALSE,FALSE,NA,NA
"RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter RT",FALSE,0,NA,2015-05-05 17:49:41,FALSE,NA,"595646563084546049",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","wateraffiliate",0,FALSE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:49:40,FALSE,NA,"595646556956680194",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","watertravels",0,FALSE,FALSE,NA,NA
"RT #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/DLLf6pWqL2",FALSE,0,NA,2015-05-05 17:49:39,FALSE,NA,"595646554377191426",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","USAgivingTeam",0,FALSE,FALSE,NA,NA
"#Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/pRUmMEQSC9",FALSE,0,NA,2015-05-05 17:49:39,FALSE,NA,"595646553135644673",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","usagivingtoday",0,FALSE,FALSE,NA,NA
"#Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:49:39,FALSE,NA,"595646552082948096",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","usasustainable",0,FALSE,FALSE,NA,NA
"Please RT #Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:49:39,FALSE,NA,"595646551168516097",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","cause4water",0,FALSE,FALSE,NA,NA
"RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:49:38,FALSE,NA,"595646550686175233",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","usagivings",0,FALSE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter RT",FALSE,0,NA,2015-05-05 17:49:38,FALSE,NA,"595646549557944322",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","usa4charity",0,FALSE,FALSE,NA,NA
"RT #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/ildq2GJleS RT",FALSE,0,NA,2015-05-05 17:49:38,FALSE,NA,"595646548790370306",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","cle4charity",0,FALSE,FALSE,NA,NA
"#Baltimore Anti-Profiling: #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter!",FALSE,0,NA,2015-05-05 17:49:38,FALSE,NA,"595646547188162560",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","Tools4Social",0,FALSE,FALSE,NA,NA
"Please RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:49:37,FALSE,NA,"595646546110218241",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","charityfashions",0,FALSE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/9ZIwkjfZcv Please RT",FALSE,0,NA,2015-05-05 17:49:36,FALSE,NA,"595646541249011712",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","tweetcounting",0,FALSE,FALSE,NA,NA
"RT @city_paper: A roundup of events to build community and continue the #BaltimoreUprising: http://t.co/5tJqULRq93",FALSE,0,NA,2015-05-05 17:49:36,FALSE,NA,"595646540376625153",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JDollarSign",7,TRUE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Please RT",FALSE,0,NA,2015-05-05 17:49:35,FALSE,NA,"595646537910382592",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","clevelandgreens",1,FALSE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/eBmSYRRgAY",FALSE,0,NA,2015-05-05 17:49:35,FALSE,NA,"595646537155379201",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","therobotsocial",0,FALSE,FALSE,NA,NA
"#BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/UAcwXFnv4H Please RT #Baltimore",FALSE,0,NA,2015-05-05 17:49:35,FALSE,NA,"595646535242756096",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","greenandwater",0,FALSE,FALSE,NA,NA
"#Baltimore #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/fJiFq6ei6f",FALSE,0,NA,2015-05-05 17:49:35,FALSE,NA,"595646534420668418",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","ToolsTweets",0,FALSE,FALSE,NA,NA
"Please RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:49:34,FALSE,NA,"595646534244560897",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","h2osustainable",0,FALSE,FALSE,NA,NA
"Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:49:34,FALSE,NA,"595646531828621313",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","bloggingtool",0,FALSE,FALSE,NA,NA
"Please RT #Baltimore #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/ubhZk15qWL",FALSE,0,NA,2015-05-05 17:49:33,FALSE,NA,"595646525969170432",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","styles4charity",0,FALSE,FALSE,NA,NA
"Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter Please RT #Baltimore #FreddieGray",FALSE,0,NA,2015-05-05 17:49:32,FALSE,NA,"595646523893030912",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","simplesoci",0,FALSE,FALSE,NA,NA
"RT #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/C8Dm2XWJRb RT",FALSE,0,NA,2015-05-05 17:49:32,FALSE,NA,"595646523049934848",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","blogclick",0,FALSE,FALSE,NA,NA
"Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/GdI7oaiNxd",FALSE,0,NA,2015-05-05 17:49:32,FALSE,NA,"595646521690951681",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","blogaffinity",0,FALSE,FALSE,NA,NA
"RT @paste_tv: .@shannonmhouston on The #BaltimoreUprising &amp; How TV Dramas Can Make Better ""Race"" Episodes: http://t.co/F9AHfms3dy http://t.…",FALSE,0,NA,2015-05-05 17:49:31,FALSE,NA,"595646519082151937",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","PasteMagazine",2,TRUE,FALSE,NA,NA
",Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/ZilFHn2zIY",FALSE,0,NA,2015-05-05 17:49:31,FALSE,NA,"595646519077969922",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","boostingsocial",0,FALSE,FALSE,NA,NA
"#BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/u3rmwI2Aqy",FALSE,0,NA,2015-05-05 17:49:30,FALSE,NA,"595646516787818496",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","SanDiegoGoGreen",0,FALSE,FALSE,NA,NA
"RT @ShellyAsquith: Hundreds outside the U.S. Embassy in London remembering Freddie Gray &amp; protesting police violence. #BaltimoreUprising ht…",FALSE,0,NA,2015-05-05 17:49:30,FALSE,NA,"595646516108369920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lina_Serene",16,TRUE,FALSE,NA,NA
"Please RT #Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:49:30,FALSE,NA,"595646515240148993",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","sandiegogreen",0,FALSE,FALSE,NA,NA
"#BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/FJR94R4B0o",FALSE,0,NA,2015-05-05 17:49:30,FALSE,NA,"595646515030425603",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","blogmonetizer",0,FALSE,FALSE,NA,NA
"#Baltimore #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/2jrMGraiDA",FALSE,0,NA,2015-05-05 17:49:29,FALSE,NA,"595646510760624129",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","agreencleveland",0,FALSE,FALSE,NA,NA
"#Baltimore Anti-Profiling: #BaltimoreRiots #BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/L07MA4IA4f",FALSE,0,NA,2015-05-05 17:49:27,FALSE,NA,"595646504255287297",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","Affiliates4",0,FALSE,FALSE,NA,NA
"#Baltimore Anti-Profiling: #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter!",FALSE,0,NA,2015-05-05 17:49:27,FALSE,NA,"595646502028124160",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","style4charity",0,FALSE,FALSE,NA,NA
"#Baltimore #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:49:27,FALSE,NA,"595646501264740353",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","owlysocial",0,FALSE,FALSE,NA,NA
"RT #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter RT",FALSE,0,NA,2015-05-05 17:49:26,FALSE,NA,"595646500681752576",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","greentwittools",0,FALSE,FALSE,NA,NA
"RT #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter http://t.co/ctxuHFKAe6",FALSE,0,NA,2015-05-05 17:49:26,FALSE,NA,"595646499574423552",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","organicfollow",0,FALSE,FALSE,NA,NA
"#BaltimoreUprising #FreddieGray #BlackLivesMatter http://t.co/9we4Pcrud3",FALSE,0,NA,2015-05-05 17:49:26,FALSE,NA,"595646497858912256",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","travelaff",0,FALSE,FALSE,NA,NA
"* ##BaltimoreRiots #BaltimoreUprising #BlackLivesMatter *",FALSE,0,NA,2015-05-05 17:49:26,FALSE,NA,"595646496894283777",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","matchmadeinhevn",0,FALSE,FALSE,NA,NA
"RT #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:49:26,FALSE,NA,"595646496743227392",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","noahcartergreen",0,FALSE,FALSE,NA,NA
"RT Spread #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter",FALSE,0,NA,2015-05-05 17:49:20,FALSE,NA,"595646474324697088",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","growingsocially",0,FALSE,FALSE,NA,NA
"RT @shereeny: this confrontation with Geraldo Rivera lives up to the hype https://t.co/5HFL0mz1mg #BaltimoreUprising http://t.co/zJuHmrkaIH",FALSE,0,NA,2015-05-05 17:49:08,FALSE,NA,"595646423691087872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EdwardJohn",101,TRUE,FALSE,NA,NA
"RT @joethepleb: Interesting, ""Lobbyists use Gray protests as rallying cry"" for more city service funding. #txlege #BaltimoreUprising https:…",FALSE,0,NA,2015-05-05 17:49:07,FALSE,NA,"595646420440461315",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ronereynolds",2,TRUE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 17:49:03,FALSE,NA,"595646403256385536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","junai78",611,TRUE,FALSE,NA,NA
"RT @FreedomForPS: Holy shit... #HungerGames #BaltimoreUprising #Baltimore #MetGala http://t.co/pPhzZcWNtB",FALSE,0,NA,2015-05-05 17:49:03,FALSE,NA,"595646400760836096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mrbowers",611,TRUE,FALSE,NA,NA
"#BaltimoreUprising  https://t.co/QBvMJId0dI",FALSE,0,NA,2015-05-05 17:48:39,FALSE,NA,"595646301439729667",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Afri_CON",0,FALSE,FALSE,NA,NA
"RT @TheFinalCall: New Edition! A Step Toward Justice http://t.co/mkdP5Js4op #BaltimoreUprising #MarilynMosby http://t.co/GpdIzrn7Jw",FALSE,0,NA,2015-05-05 17:48:07,FALSE,NA,"595646167607844865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","broarthur4",64,TRUE,FALSE,NA,NA
"Reason behind looting is the government checks aren't quite cutting it anymore. Went from gimme gimme to take it take it #BaltimoreUprising",FALSE,0,NA,2015-05-05 17:47:57,FALSE,NA,"595646124343631872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","razookelly88",0,FALSE,FALSE,NA,NA
"RT @loveevolve13: Whites looting and blacks cleaning. The biased media won't show you this. #BaltimoreUprising http://t.co/F8zoGYhcPR",FALSE,0,NA,2015-05-05 17:47:53,FALSE,NA,"595646108350750720",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","IwillOnlyBeMe",444,TRUE,FALSE,NA,NA
"#BlackLivesMatter #BaltimoreUprising #Murderouscops #racism #America #WalterScott #MyaHall #AlexiaChristian, http://t.co/z8rKM3yUpD",FALSE,0,NA,2015-05-05 17:47:47,FALSE,NA,"595646083491045377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Boi_Dreadz",0,FALSE,FALSE,NA,NA
